ID;DATAFLOW;COUNTRY;Reference area;PROVIDER;Health care provider;TIME_PERIOD;OBS_VALUE
EE_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HP7;Providers of healthcare system administration and financing;2018;1,598
EE_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HP7;Providers of healthcare system administration and financing;2019;1,874
EE_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HP7;Providers of healthcare system administration and financing;2020;1,833
EE_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HP7;Providers of healthcare system administration and financing;2021;1,932
PL_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HP7;Providers of healthcare system administration and financing;2012;1,224
PL_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HP7;Providers of healthcare system administration and financing;2013;3,955
PL_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HP7;Providers of healthcare system administration and financing;2014;3,64
PL_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HP7;Providers of healthcare system administration and financing;2015;3,213
PL_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HP7;Providers of healthcare system administration and financing;2016;3,396
PL_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HP7;Providers of healthcare system administration and financing;2017;3,04
PL_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HP7;Providers of healthcare system administration and financing;2018;3,046
PL_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HP7;Providers of healthcare system administration and financing;2019;2,79
PL_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HP7;Providers of healthcare system administration and financing;2020;1,767
PL_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HP7;Providers of healthcare system administration and financing;2021;4,824
ES_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HP7;Providers of healthcare system administration and financing;2012;3,022
ES_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HP7;Providers of healthcare system administration and financing;2013;3,089
ES_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HP7;Providers of healthcare system administration and financing;2014;2,942
ES_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HP7;Providers of healthcare system administration and financing;2015;3,007
ES_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HP7;Providers of healthcare system administration and financing;2016;3,021
ES_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HP7;Providers of healthcare system administration and financing;2017;2,908
ES_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HP7;Providers of healthcare system administration and financing;2018;2,964
ES_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HP7;Providers of healthcare system administration and financing;2019;2,922
ES_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HP7;Providers of healthcare system administration and financing;2020;3,024
ES_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HP7;Providers of healthcare system administration and financing;2021;2,87
HU_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HP7;Providers of healthcare system administration and financing;2012;1,7
HU_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HP7;Providers of healthcare system administration and financing;2013;1,772
HU_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HP7;Providers of healthcare system administration and financing;2014;1,946
HU_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HP7;Providers of healthcare system administration and financing;2015;2,122
HU_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HP7;Providers of healthcare system administration and financing;2016;2,01
HU_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HP7;Providers of healthcare system administration and financing;2017;2,168
HU_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HP7;Providers of healthcare system administration and financing;2018;2,248
HU_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HP7;Providers of healthcare system administration and financing;2019;2,34
HU_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HP7;Providers of healthcare system administration and financing;2020;3,246
HU_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HP7;Providers of healthcare system administration and financing;2021;3,216
SE_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HP7;Providers of healthcare system administration and financing;2012;1,411
SE_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HP7;Providers of healthcare system administration and financing;2013;1,413
SE_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HP7;Providers of healthcare system administration and financing;2014;1,54
SE_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HP7;Providers of healthcare system administration and financing;2015;1,684
SE_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HP7;Providers of healthcare system administration and financing;2016;1,524
SE_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HP7;Providers of healthcare system administration and financing;2017;1,658
SE_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HP7;Providers of healthcare system administration and financing;2018;1,801
SE_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HP7;Providers of healthcare system administration and financing;2019;1,728
SE_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HP7;Providers of healthcare system administration and financing;2020;1,492
SE_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HP7;Providers of healthcare system administration and financing;2021;1,126
SI_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HP7;Providers of healthcare system administration and financing;2012;4,003
SI_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HP7;Providers of healthcare system administration and financing;2013;3,879
SI_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HP7;Providers of healthcare system administration and financing;2014;4,172
SI_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HP7;Providers of healthcare system administration and financing;2015;3,575
SI_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HP7;Providers of healthcare system administration and financing;2016;2,93
SI_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HP7;Providers of healthcare system administration and financing;2017;3,266
SI_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HP7;Providers of healthcare system administration and financing;2018;3,21
SI_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HP7;Providers of healthcare system administration and financing;2019;3,88
SI_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HP7;Providers of healthcare system administration and financing;2020;4,351
SI_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HP7;Providers of healthcare system administration and financing;2021;3,519
DE_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HP7;Providers of healthcare system administration and financing;2012;5,765
DE_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HP7;Providers of healthcare system administration and financing;2013;5,637
DE_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HP7;Providers of healthcare system administration and financing;2014;5,409
DE_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HP7;Providers of healthcare system administration and financing;2015;5,407
DE_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HP7;Providers of healthcare system administration and financing;2016;5,382
DE_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HP7;Providers of healthcare system administration and financing;2017;5,223
DE_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HP7;Providers of healthcare system administration and financing;2018;5,235
DE_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HP7;Providers of healthcare system administration and financing;2019;4,97
DE_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HP7;Providers of healthcare system administration and financing;2020;4,959
DE_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HP7;Providers of healthcare system administration and financing;2021;4,706
DK_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HP7;Providers of healthcare system administration and financing;2012;4,391
DK_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HP7;Providers of healthcare system administration and financing;2013;4,204
DK_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HP7;Providers of healthcare system administration and financing;2014;4,311
DK_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HP7;Providers of healthcare system administration and financing;2015;4,434
DK_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HP7;Providers of healthcare system administration and financing;2016;4,453
DK_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HP7;Providers of healthcare system administration and financing;2017;4,483
DK_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HP7;Providers of healthcare system administration and financing;2018;4,549
DK_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HP7;Providers of healthcare system administration and financing;2019;4,72
DK_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HP7;Providers of healthcare system administration and financing;2020;4,9
DK_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HP7;Providers of healthcare system administration and financing;2021;4,876
DK_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HP7;Providers of healthcare system administration and financing;2022;4,169
PT_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HP7;Providers of healthcare system administration and financing;2012;1,948
PT_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HP7;Providers of healthcare system administration and financing;2013;1,981
PT_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HP7;Providers of healthcare system administration and financing;2014;1,943
PT_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HP7;Providers of healthcare system administration and financing;2015;1,894
PT_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HP7;Providers of healthcare system administration and financing;2016;1,915
PT_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HP7;Providers of healthcare system administration and financing;2017;1,96
PT_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HP7;Providers of healthcare system administration and financing;2018;2,095
PT_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HP7;Providers of healthcare system administration and financing;2019;1,891
PT_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HP7;Providers of healthcare system administration and financing;2020;2,122
PT_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HP7;Providers of healthcare system administration and financing;2021;2,051
IS_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP7;Providers of healthcare system administration and financing;2012;1,463
IS_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP7;Providers of healthcare system administration and financing;2013;1,463
IS_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP7;Providers of healthcare system administration and financing;2014;1,237
IS_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP7;Providers of healthcare system administration and financing;2015;1,244
IS_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP7;Providers of healthcare system administration and financing;2016;1,201
IS_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP7;Providers of healthcare system administration and financing;2017;1,618
IS_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP7;Providers of healthcare system administration and financing;2018;1,61
IS_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP7;Providers of healthcare system administration and financing;2019;1,399
IS_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP7;Providers of healthcare system administration and financing;2020;1,205
IS_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP7;Providers of healthcare system administration and financing;2021;1,042
BG_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HP7;Providers of healthcare system administration and financing;2012;1,71
BG_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HP7;Providers of healthcare system administration and financing;2013;1,591
BG_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HP7;Providers of healthcare system administration and financing;2014;1,508
BG_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HP7;Providers of healthcare system administration and financing;2015;1,45
BG_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HP7;Providers of healthcare system administration and financing;2016;1,426
BG_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HP7;Providers of healthcare system administration and financing;2017;1,427
BG_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HP7;Providers of healthcare system administration and financing;2018;1,566
BG_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HP7;Providers of healthcare system administration and financing;2019;1,59
BG_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HP7;Providers of healthcare system administration and financing;2020;2,245
BG_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HP7;Providers of healthcare system administration and financing;2021;2,362
LV_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HP7;Providers of healthcare system administration and financing;2012;2,606
LV_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HP7;Providers of healthcare system administration and financing;2013;2,4
LV_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HP7;Providers of healthcare system administration and financing;2014;1,585
LV_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HP7;Providers of healthcare system administration and financing;2015;2,246
LV_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HP7;Providers of healthcare system administration and financing;2016;2,19
LV_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HP7;Providers of healthcare system administration and financing;2017;2,213
LV_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HP7;Providers of healthcare system administration and financing;2018;1,257
LV_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HP7;Providers of healthcare system administration and financing;2019;2,416
LV_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HP7;Providers of healthcare system administration and financing;2020;2,134
LV_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HP7;Providers of healthcare system administration and financing;2021;2,008
GM_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HP7;Providers of healthcare system administration and financing;2013;2,304
GM_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HP7;Providers of healthcare system administration and financing;2014;2,204
GM_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HP7;Providers of healthcare system administration and financing;2015;2,054
GM_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HP7;Providers of healthcare system administration and financing;2016;1,539
GM_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HP7;Providers of healthcare system administration and financing;2017;1,695
GM_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HP7;Providers of healthcare system administration and financing;2018;1,832
GM_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HP7;Providers of healthcare system administration and financing;2019;1,851
GM_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HP7;Providers of healthcare system administration and financing;2020;1,98
GM_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HP7;Providers of healthcare system administration and financing;2021;1,801
IE_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP7;Providers of healthcare system administration and financing;2012;2,636
IE_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP7;Providers of healthcare system administration and financing;2013;3,354
IE_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP7;Providers of healthcare system administration and financing;2014;3,07
IE_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP7;Providers of healthcare system administration and financing;2015;2,948
IE_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP7;Providers of healthcare system administration and financing;2016;2,689
IE_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP7;Providers of healthcare system administration and financing;2017;2,649
IE_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP7;Providers of healthcare system administration and financing;2018;2,499
IE_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP7;Providers of healthcare system administration and financing;2019;2,47
IE_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP7;Providers of healthcare system administration and financing;2020;2,866
IE_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP7;Providers of healthcare system administration and financing;2021;2,899
IE_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP7;Providers of healthcare system administration and financing;2022;2,972
HR_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HP7;Providers of healthcare system administration and financing;2012;2,614
HR_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HP7;Providers of healthcare system administration and financing;2013;3,162
HR_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HP7;Providers of healthcare system administration and financing;2014;2,667
HR_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HP7;Providers of healthcare system administration and financing;2015;2,818
HR_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HP7;Providers of healthcare system administration and financing;2016;2,658
HR_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HP7;Providers of healthcare system administration and financing;2017;2,518
HR_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HP7;Providers of healthcare system administration and financing;2018;2,627
HR_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HP7;Providers of healthcare system administration and financing;2019;2,456
HR_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HP7;Providers of healthcare system administration and financing;2020;2,336
HR_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HP7;Providers of healthcare system administration and financing;2021;2,057
RO_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP7;Providers of healthcare system administration and financing;2012;3,317
RO_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP7;Providers of healthcare system administration and financing;2013;2,91
RO_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP7;Providers of healthcare system administration and financing;2014;3,062
RO_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP7;Providers of healthcare system administration and financing;2015;2,446
RO_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP7;Providers of healthcare system administration and financing;2016;2,496
RO_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP7;Providers of healthcare system administration and financing;2017;3,284
RO_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP7;Providers of healthcare system administration and financing;2018;2,937
RO_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP7;Providers of healthcare system administration and financing;2019;2,999
RO_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP7;Providers of healthcare system administration and financing;2020;3,811
RO_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP7;Providers of healthcare system administration and financing;2021;3,701
CY_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HP7;Providers of healthcare system administration and financing;2012;1,932
CY_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HP7;Providers of healthcare system administration and financing;2013;1,997
CY_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HP7;Providers of healthcare system administration and financing;2014;1,947
CY_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HP7;Providers of healthcare system administration and financing;2015;2,211
CY_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HP7;Providers of healthcare system administration and financing;2016;2,247
CY_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HP7;Providers of healthcare system administration and financing;2017;2,258
CY_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HP7;Providers of healthcare system administration and financing;2018;2,789
CY_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HP7;Providers of healthcare system administration and financing;2019;2,951
CY_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HP7;Providers of healthcare system administration and financing;2020;1,557
CY_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HP7;Providers of healthcare system administration and financing;2021;1,396
BE_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HP7;Providers of healthcare system administration and financing;2012;3,868
BE_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HP7;Providers of healthcare system administration and financing;2013;3,933
BE_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HP7;Providers of healthcare system administration and financing;2014;3,929
BE_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HP7;Providers of healthcare system administration and financing;2015;3,88
BE_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HP7;Providers of healthcare system administration and financing;2016;3,751
BE_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HP7;Providers of healthcare system administration and financing;2017;3,65
BE_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HP7;Providers of healthcare system administration and financing;2018;3,702
BE_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HP7;Providers of healthcare system administration and financing;2019;3,756
BE_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HP7;Providers of healthcare system administration and financing;2020;4,161
BE_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HP7;Providers of healthcare system administration and financing;2021;4,239
GR_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HP7;Providers of healthcare system administration and financing;2012;1,502
GR_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HP7;Providers of healthcare system administration and financing;2013;1,573
GR_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HP7;Providers of healthcare system administration and financing;2014;2,047
